<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>SAO J2000 Star Catalog (from HEASARC)</CatalogType>
  <Description>Smithsonian Astrophysical Observatory Star Catalog</Description>
  <VisualMagnitudeLimit>6.5</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>SAO</Author>
  <Date>2007-10-31 18:05:07</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/sao.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9023 Objects.
    File was saved: Mon Jul 06 16:58:37 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    SAO 121776,16.677410,4.219719,5.700000,Her,,
    SAO 121843,16.763861,8.582619,5.400000,Her,,
    SAO 121865,16.796225,5.246747,5.300000,Her,,
    SAO 121895,16.838718,7.247642,5.500000,Her,,
    SAO 216197,3.174289,-48.734114,6.100000,Hor,,
    SAO 216246,3.290699,-47.751686,5.800000,Hor,,
    SAO 216278,3.359250,-47.776867,6.500000,Hor,,
    SAO 216357,3.510302,-47.375106,6.000000,Hor,,
    SAO 216449,3.702739,-45.957919,6.500000,Hor,,
    SAO 216469,3.747383,-48.061306,6.500000,Hor,,
    SAO 216470,3.754386,-47.359714,5.700000,Hor,,
    SAO 216540,3.892595,-46.893589,5.800000,Hor,,
    SAO 216655,4.123646,-42.916886,6.400000,Hor,,
    SAO 216667,4.142760,-45.864992,6.400000,Hor,,
    SAO 216682,4.180719,-41.993561,4.900000,Hor,,
    SAO 216705,4.226570,-40.358081,6.400000,Hor,,
    SAO 216710,4.233367,-42.294494,3.800000,Hor,,
    SAO 216749,4.321289,-44.268147,5.100000,Hor,,
    SAO 232717,2.331747,-55.944639,5.600000,Hor,,
    SAO 232818,2.565177,-51.093664,6.300000,Hor,,
    SAO 232835,2.623398,-52.543147,5.300000,Hor,,
    SAO 232857,2.677688,-54.549931,5.300000,Hor,,
    SAO 232864,2.709292,-50.800211,5.400000,Hor,,
    SAO 232871,2.736306,-52.570503,6.300000,Hor,,
    SAO 232933,2.901756,-50.872386,6.100000,Hor,,
    SAO 232981,3.060234,-59.737742,5.200000,Hor,,
    SAO 233037,3.209194,-57.321636,5.700000,Hor,,
    SAO 233152,3.542975,-50.378767,5.600000,Hor,,
    SAO 248555,2.414984,-60.311961,5.500000,Hor,,
    SAO 248556,2.423972,-66.494706,6.400000,Hor,,
    SAO 248567,2.467794,-64.299797,6.400000,Hor,,
    SAO 248632,2.724052,-66.714314,6.300000,Hor,,
    SAO 248642,2.757638,-63.704497,5.700000,Hor,,
    SAO 248656,2.817076,-62.806564,5.400000,Hor,,
    SAO 248673,2.871994,-62.909664,6.100000,Hor,,
    SAO 248681,2.905815,-64.435561,6.500000,Hor,,
    SAO 248701,2.979928,-64.071036,5.100000,Hor,,
    SAO 116630,8.330533,3.947869,6.300000,Hya,,
    SAO 116747,8.426545,2.101917,5.900000,Hya,,
    SAO 116890,8.562097,4.756756,6.100000,Hya,,
    SAO 116920,8.590259,2.743533,6.500000,Hya,,
    SAO 116965,8.627605,5.703697,4.200000,Hya,,
    SAO 116988,8.645959,3.341372,4.500000,Hya,,
    SAO 117050,8.720412,3.398594,4.300000,Hya,,
    SAO 117069,8.733238,4.334639,6.300000,Hya,,
    SAO 117088,8.750356,5.680561,6.000000,Hya,,
    SAO 117095,8.759699,4.663928,6.500000,Hya,,
    SAO 117112,8.779608,6.418758,3.500000,Hya,,
    SAO 117146,8.807215,5.837683,4.400000,Hya,,
    SAO 117214,8.873377,5.340083,6.200000,Hya,,
    SAO 117264,8.923230,5.945500,3.300000,Hya,,
    SAO 117287,8.943589,4.236778,6.400000,Hya,,
    SAO 117311,8.968951,1.541444,6.500000,Hya,,
    SAO 117351,9.025388,5.640867,6.300000,Hya,,
    SAO 117420,9.099550,5.092347,5.400000,Hya,,
    SAO 117432,9.116658,1.462408,6.400000,Hya,,
    SAO 117487,9.198783,5.468244,6.200000,Hya,,
    SAO 117492,9.203596,3.867103,6.100000,Hya,,
    SAO 117527,9.239411,2.314231,3.800000,Hya,,
    SAO 117553,9.277759,0.729122,6.500000,Hya,,
    SAO 117590,9.330897,5.215947,6.500000,Hya,,
    SAO 117757,9.544841,1.864128,6.100000,Hya,,
    SAO 117821,9.640919,4.649214,4.800000,Hya,,
    SAO 135611,8.192501,-7.772442,5.400000,Hya,,
    SAO 135643,8.222714,-1.165867,6.500000,Hya,,
    SAO 135783,8.336980,-0.909511,6.300000,Hya,,
    SAO 135787,8.338081,-5.329222,6.200000,Hya,,
    SAO 135804,8.355612,-1.602358,6.400000,Hya,,
    SAO 135832,8.375063,-6.179078,6.100000,Hya,,
    SAO 135840,8.381664,-7.543275,6.100000,Hya,,
    SAO 135877,8.409729,-3.751178,5.700000,Hya,,
    SAO 135882,8.410116,-4.716931,6.000000,Hya,,
    SAO 135896,8.427676,-3.906444,4.000000,Hya,,
    SAO 135916,8.440883,-3.987467,5.400000,Hya,,
    SAO 135931,8.454790,-6.409619,6.500000,Hya,,
    SAO 135956,8.472136,-8.816211,6.500000,Hya,,
    SAO 135958,8.474771,-2.517258,6.300000,Hya,,
    SAO 135965,8.480817,-9.748386,6.000000,Hya,,
    SAO 136044,8.567107,-2.151461,5.600000,Hya,,
    SAO 136076,8.591158,-7.982178,5.600000,Hya,,
    SAO 136103,8.624206,-4.933569,6.200000,Hya,,
    SAO 136117,8.638983,-6.662472,6.500000,Hya,,
    SAO 136176,8.683797,-9.052036,6.500000,Hya,,
    SAO 136221,8.727898,-7.233683,4.700000,Hya,,
    SAO 136243,8.755779,-2.600958,6.200000,Hya,,
    SAO 136254,8.767354,-2.048767,5.800000,Hya,,
    SAO 136276,8.787499,-1.897214,5.200000,Hya,,
    SAO 136287,8.801351,-6.558592,6.200000,Hya,,
    SAO 136308,8.822701,-3.443050,5.200000,Hya,,
    SAO 136345,8.859571,-7.177125,5.600000,Hya,,
    SAO 136389,8.904978,-5.434458,6.000000,Hya,,
    SAO 136511,9.032772,-0.482653,5.800000,Hya,,
    SAO 136604,9.145042,-8.589672,5.500000,Hya,,
    SAO 136622,9.159873,-8.787772,5.700000,Hya,,
    SAO 136662,9.207236,-7.109781,6.000000,Hya,,
    SAO 136725,9.278256,-6.353114,5.400000,Hya,,
    SAO 136728,9.278149,-8.744714,5.500000,Hya,,
    SAO 136768,9.341393,-9.555767,5.000000,Hya,,
    SAO 136799,9.380794,-9.838981,6.500000,Hya,,
    SAO 136832,9.423341,-5.117522,5.800000,Hya,,
    SAO 136844,9.439527,-1.463997,6.100000,Hya,,
    SAO 136861,9.454044,-9.223675,6.500000,Hya,,
    SAO 136871,9.459793,-8.658658,2.200000,Hya,,
    SAO 136872,9.463002,-6.071128,5.400000,Hya,,
    SAO 136894,9.483956,-1.256944,6.300000,Hya,,
    SAO 136895,9.485801,-2.768950,4.800000,Hya,,
    SAO 136899,9.490131,-2.205322,6.000000,Hya,,
    SAO 136900,9.492342,-4.247236,6.400000,Hya,,
    SAO 136932,9.533037,-1.184881,4.500000,Hya,,
    SAO 136945,9.550595,-8.505342,6.300000,Hya,,
    SAO 136951,9.555585,-7.189894,6.400000,Hya,,
    SAO 136964,9.575730,-5.914842,5.700000,Hya,,
    SAO 137011,9.630964,-9.424547,6.400000,Hya,,
    SAO 137035,9.664269,-1.142908,4.100000,Hya,,
    SAO 154105,8.320853,-10.165806,6.300000,Hya,,
    SAO 154373,8.542591,-15.029458,6.400000,Hya,,
    SAO 154475,8.633828,-11.743906,6.500000,Hya,,
    SAO 154515,8.667070,-12.475392,5.100000,Hya,,
    SAO 154552,8.695362,-15.943292,5.000000,Hya,,
    SAO 154558,8.702722,-11.966242,6.300000,Hya,,
    SAO 154615,8.768596,-11.006497,6.500000,Hya,,
    SAO 154622,8.772924,-13.547714,4.400000,Hya,,
    SAO 154704,8.875202,-13.233539,6.300000,Hya,,
    SAO 154745,8.920117,-18.241311,5.900000,Hya,,
    SAO 154773,8.942811,-16.709400,6.100000,Hya,,
    SAO 154804,8.978862,-16.132631,5.900000,Hya,,
    SAO 154815,8.994403,-19.207942,6.300000,Hya,,
    SAO 154950,9.151187,-18.328739,5.700000,Hya,,
    SAO 154953,9.153199,-12.357725,5.800000,Hya,,
    SAO 154989,9.199648,-19.747703,5.800000,Hya,,
    SAO 155032,9.256905,-15.024831,6.200000,Hya,,
    SAO 155056,9.282526,-11.102542,6.500000,Hya,,
    SAO 155060,9.285409,-14.573622,6.000000,Hya,,
    SAO 155090,9.326019,-11.314272,6.500000,Hya,,
    SAO 155091,9.325895,-15.834475,5.900000,Hya,,
    SAO 155096,9.329561,-11.974950,4.900000,Hya,,
    SAO 155114,9.348742,-15.617708,6.300000,Hya,,
    SAO 155246,9.506291,-15.577344,6.100000,Hya,,
    SAO 155257,9.527484,-10.552214,6.100000,Hya,,
    SAO 155262,9.532173,-10.370603,6.300000,Hya,,
    SAO 155273,9.539044,-19.400500,5.700000,Hya,,
    SAO 155281,9.548839,-13.517300,6.200000,Hya,,
    SAO 155323,9.592705,-19.583689,6.300000,Hya,,
    SAO 155377,9.663158,-10.570217,6.200000,Hya,,
    SAO 155387,9.672256,-10.769200,6.200000,Hya,,
    SAO 155388,9.671767,-14.332314,5.000000,Hya,,
    SAO 155542,9.857975,-14.846592,4.300000,Hya,,
    SAO 155553,9.866563,-16.534858,6.300000,Hya,,
    SAO 155588,9.914503,-19.009411,5.200000,Hya,,
    SAO 155704,10.067473,-18.101564,5.800000,Hya,,
    SAO 155713,10.085409,-13.064758,4.700000,Hya,,
    SAO 155739,10.119328,-17.141331,5.900000,Hya,,
    SAO 155763,10.143190,-15.611706,6.200000,Hya,,
    SAO 155777,10.165682,-12.095706,6.200000,Hya,,
    SAO 155780,10.168294,-12.816014,5.400000,Hya,,
    SAO 155785,10.176468,-12.354097,3.800000,Hya,,
    SAO 155820,10.210512,-19.153525,6.400000,Hya,,
    SAO 155894,10.321343,-12.528117,6.200000,Hya,,
    SAO 155920,10.352159,-17.984928,6.500000,Hya,,
    SAO 155935,10.370260,-19.866872,6.100000,Hya,,
    SAO 155947,10.388229,-13.377094,6.500000,Hya,,
    SAO 155980,10.434842,-16.836292,4.100000,Hya,,
    SAO 156029,10.516601,-13.588200,5.500000,Hya,,
    SAO 156087,10.594135,-18.569044,6.400000,Hya,,
    SAO 156093,10.604635,-16.344469,6.200000,Hya,,
    SAO 156095,10.608991,-12.230200,5.900000,Hya,,
    SAO 156105,10.619888,-11.748594,6.500000,Hya,,
    SAO 156110,10.625893,-13.384431,4.800000,Hya,,
    SAO 156122,10.643041,-16.876636,5.100000,Hya,,
    SAO 156124,10.647322,-12.443717,5.900000,Hya,,
    SAO 156170,10.708706,-13.974867,6.400000,Hya,,
    SAO 156221,10.781117,-17.296736,5.600000,Hya,,
    SAO 156235,10.793878,-15.262075,6.500000,Hya,,
    SAO 156256,10.827083,-16.193656,3.300000,Hya,,
    SAO 156271,10.851654,-18.332194,6.500000,Hya,,
    SAO 156301,10.891531,-20.138803,5.300000,Hya,,
    SAO 177469,9.455110,-22.343786,4.900000,Hya,,
    SAO 177521,9.486846,-20.748725,6.000000,Hya,,
    SAO 177541,9.497192,-23.345389,6.500000,Hya,,
    SAO 177642,9.553455,-21.115775,5.200000,Hya,,
    SAO 177649,9.557274,-22.863764,5.800000,Hya,,
    SAO 177840,9.688057,-23.591681,4.700000,Hya,,
    SAO 177866,9.704011,-23.915642,5.000000,Hya,,
    SAO 178088,9.850977,-23.017236,6.500000,Hya,,
    SAO 178158,9.903418,-25.932119,5.000000,Hya,,
    SAO 178164,9.908806,-22.488344,6.300000,Hya,,
    SAO 178214,9.946262,-26.550414,6.200000,Hya,,
    SAO 178271,9.985029,-23.950286,6.100000,Hya,,
    SAO 178367,10.072490,-24.285583,5.800000,Hya,,
    SAO 178544,10.222062,-27.028908,6.200000,Hya,,
    SAO 178610,10.279328,-20.670436,6.500000,Hya,,
    SAO 178706,10.342571,-23.640092,6.500000,Hya,,
    SAO 178721,10.357964,-23.710731,6.500000,Hya,,
    SAO 178723,10.359997,-22.528444,6.500000,Hya,,
    SAO 178888,10.491384,-29.663692,5.800000,Hya,,
    SAO 178917,10.514272,-26.483794,6.500000,Hya,,
    SAO 178938,10.530172,-28.237514,6.000000,Hya,,
    SAO 178979,10.566912,-23.745175,5.300000,Hya,,
    SAO 178993,10.582697,-23.176242,6.200000,Hya,,
    SAO 179014,10.601271,-26.674981,6.300000,Hya,,
    SAO 179041,10.620490,-27.412800,5.100000,Hya,,
    SAO 179278,10.860380,-21.250675,6.000000,Hya,,
    SAO 179334,10.919865,-20.665414,6.500000,Hya,,
    SAO 179456,11.040121,-26.831431,6.200000,Hya,,
    SAO 179514,11.088867,-27.293506,5.100000,Hya,,
    SAO 179522,11.099321,-27.287828,5.700000,Hya,,
    SAO 179542,11.110757,-28.727731,6.500000,Hya,,
    SAO 179558,11.131766,-30.174797,6.500000,Hya,,
    SAO 179568,11.137712,-29.972747,6.400000,Hya,,
    SAO 179577,11.145540,-28.080581,5.500000,Hya,,
    SAO 179628,11.199411,-26.806142,6.500000,Hya,,
    SAO 179967,11.537801,-29.263456,5.900000,Hya,,
    SAO 179968,11.537874,-29.261061,5.800000,Hya,,
    SAO 179969,11.539802,-26.746533,6.500000,Hya,,
    SAO 180098,11.685656,-29.196322,6.500000,Hya,,
    SAO 180208,11.812525,-26.749825,5.500000,Hya,,
    SAO 180232,11.843653,-27.277861,6.500000,Hya,,
    SAO 180288,11.911821,-25.713744,5.500000,Hya,,
    SAO 180307,11.927813,-28.477075,6.100000,Hya,,
    SAO 180349,11.981769,-25.908844,6.400000,Hya,,
    SAO 180604,12.251778,-29.237236,6.500000,Hya,,
    SAO 180786,12.421784,-27.749139,6.300000,Hya,,
    SAO 180965,12.628401,-27.138967,5.400000,Hya,,
    SAO 181063,12.733478,-28.323914,5.700000,Hya,,
    SAO 181105,12.798237,-24.851575,6.300000,Hya,,
    SAO 181114,12.807320,-27.597422,5.800000,Hya,,
    SAO 181169,12.866076,-26.738142,6.100000,Hya,,
    SAO 181265,12.959214,-22.753981,6.400000,Hya,,
    SAO 181410,13.150910,-23.118081,5.100000,Hya,,
    SAO 181446,13.194233,-26.551681,6.500000,Hya,,
    SAO 181543,13.315363,-23.171564,3.300000,Hya,,
    SAO 181695,13.495219,-23.281269,3.500000,Hya,,
    SAO 181723,13.525910,-28.112817,6.500000,Hya,,
    SAO 181735,13.542919,-29.565378,6.400000,Hya,,
    SAO 181737,13.543293,-28.692950,5.700000,Hya,,
    SAO 181790,13.613449,-26.495031,5.500000,Hya,,
    SAO 181825,13.645014,-29.560794,5.800000,Hya,,
    SAO 181863,13.691910,-23.449706,6.400000,Hya,,
    SAO 181921,13.746028,-25.500831,6.300000,Hya,,
    SAO 181931,13.760245,-26.116078,5.800000,Hya,,
    SAO 181999,13.835145,-29.081125,6.100000,Hya,,
    SAO 182026,13.855654,-24.390792,6.500000,Hya,,
    SAO 182065,13.904615,-28.569644,6.300000,Hya,,
    SAO 182123,13.957689,-23.022756,6.300000,Hya,,
    SAO 182126,13.966323,-25.997125,6.500000,Hya,,
    SAO 182134,13.975321,-24.972181,5.200000,Hya,,
    SAO 182152,14.000026,-25.010436,5.800000,Hya,,
    SAO 182182,14.039656,-27.429953,5.700000,Hya,,
    SAO 182244,14.106193,-26.682383,3.500000,Hya,,
    SAO 182343,14.206804,-24.364044,6.500000,Hya,,
    SAO 182349,14.212785,-27.261206,5.300000,Hya,,
    SAO 182354,14.220336,-26.612217,6.300000,Hya,,
    SAO 182374,14.250364,-29.281953,6.000000,Hya,,
    SAO 182433,14.316878,-25.815658,5.900000,Hya,,
    SAO 182483,14.384952,-27.753939,4.900000,Hya,,
    SAO 182570,14.469561,-29.491614,5.000000,Hya,,
    SAO 182855,14.766683,-25.443125,5.200000,Hya,,
    SAO 182875,14.789596,-25.624358,5.700000,Hya,,
    SAO 182882,14.795783,-26.087444,5.400000,Hya,,
    SAO 182883,14.799309,-26.646269,5.800000,Hya,,
    SAO 182911,14.838141,-27.960386,4.600000,Hya,,
    SAO 183030,14.953783,-29.157767,6.200000,Hya,,
    SAO 183058,14.977568,-27.657272,5.700000,Hya,,
    SAO 183099,15.035139,-28.060714,5.900000,Hya,,
    SAO 201766,10.803944,-31.688208,5.900000,Hya,,
    SAO 201976,10.987189,-33.737278,5.800000,Hya,,
    SAO 201998,11.011325,-31.839350,6.200000,Hya,,
    SAO 202039,11.054478,-31.960831,6.500000,Hya,,
    SAO 202149,11.164835,-32.367556,5.800000,Hya,,
    SAO 202197,11.204122,-32.433917,6.500000,Hya,,
    SAO 202289,11.294212,-34.737300,6.500000,Hya,,
    SAO 202478,11.466260,-35.328600,6.500000,Hya,,
    SAO 202554,11.548365,-31.087236,5.200000,Hya,,
    SAO 202558,11.550038,-31.857592,3.700000,Hya,,
    SAO 202583,11.574850,-32.831383,6.100000,Hya,,
    SAO 202622,11.609734,-33.570117,5.900000,Hya,,
    SAO 202634,11.617007,-32.988161,6.400000,Hya,,
    SAO 202695,11.670222,-34.744642,4.900000,Hya,,
    SAO 202717,11.695562,-32.499667,5.300000,Hya,,
    SAO 202883,11.861554,-30.834714,6.000000,Hya,,
    SAO 202901,11.881822,-33.907942,4.400000,Hya,,
    SAO 202910,11.890761,-35.066650,6.300000,Hya,,
    SAO 202971,11.951032,-33.315281,6.300000,Hya,,
    SAO 203119,12.099081,-35.693881,6.300000,Hya,,
    SAO 203183,12.167352,-34.705036,6.100000,Hya,,
    SAO 203252,12.226849,-33.792797,6.400000,Hya,,
    SAO 203477,12.447692,-32.830086,5.700000,Hya,,
    SAO 203666,12.650966,-30.422464,6.000000,Hya,,
    SAO 232470,1.587552,-58.139447,6.100000,Hyi,,
    SAO 232477,1.612439,-58.270864,6.100000,Hyi,,
    SAO 248381,1.418129,-64.369494,5.800000,Hyi,,
    SAO 248421,1.696651,-60.789439,5.600000,Hyi,,
    SAO 248460,1.915576,-67.647256,4.700000,Hyi,,
    SAO 248464,1.929546,-60.861256,6.200000,Hyi,,
    SAO 248472,1.964881,-65.424756,6.400000,Hyi,,
    SAO 248474,1.979508,-61.569836,3.000000,Hyi,,
    SAO 248476,1.994704,-66.066350,6.100000,Hyi,,
    SAO 248518,2.237429,-67.841708,5.400000,Hyi,,
    SAO 248521,2.257921,-67.746450,5.500000,Hyi,,
    SAO 248545,2.362499,-68.659306,4.300000,Hyi,,
    SAO 248621,2.659839,-68.266750,4.300000,Hyi,,
    SAO 248644,2.759055,-67.616658,4.900000,Hyi,,
    SAO 248742,3.130323,-69.265636,6.000000,Hyi,,
    SAO 248797,3.400688,-69.624658,6.200000,Hyi,,
    SAO 248804,3.426710,-69.336514,6.000000,Hyi,,
    SAO 255663,0.357933,-77.426858,5.900000,Hyi,,
    SAO 255670,0.429227,-77.254342,2.900000,Hyi,,
    SAO 255710,0.809823,-74.923381,5.000000,Hyi,,
    SAO 255794,1.560913,-78.504706,6.100000,Hyi,,
    SAO 255806,1.689241,-79.148456,6.200000,Hyi,,
    SAO 255835,1.930654,-78.348728,6.200000,Hyi,,
    SAO 255864,2.238602,-76.357831,6.500000,Hyi,,
    SAO 255880,2.381176,-73.645811,6.000000,Hyi,,
    SAO 255898,2.527927,-79.109269,5.300000,Hyi,,
    SAO 255929,2.841264,-75.066761,4.700000,Hyi,,
    SAO 255945,3.037622,-71.902408,5.500000,Hyi,,
    SAO 255962,3.125568,-78.989428,5.700000,Hyi,,
    SAO 255973,3.266014,-77.388503,5.500000,Hyi,,
    SAO 256025,3.756694,-71.658244,6.500000,Hyi,,
    SAO 256029,3.787328,-74.238961,3.200000,Hyi,,
    SAO 258280,1.796262,-80.176700,6.100000,Hyi,,
    SAO 230300,20.626127,-47.291486,3.200000,Ind,,
    SAO 230391,20.824733,-46.226906,4.900000,Ind,,
    SAO 230665,21.405783,-46.614894,6.500000,Ind,,
    SAO 230822,21.755271,-49.498614,6.500000,Ind,,
    SAO 246709,20.733986,-51.921039,4.700000,Ind,,
    SAO 246762,20.858362,-51.608369,5.200000,Ind,,
    SAO 246784,20.913503,-58.454161,3.700000,Ind,,
    SAO 246786,20.909726,-50.727831,6.500000,Ind,,
    SAO 246820,21.005917,-51.265381,5.900000,Ind,,
    SAO 246824,21.012016,-53.739067,6.300000,Ind,,
    SAO 246846,21.070472,-50.434900,6.500000,Ind,,
    SAO 246854,21.087271,-54.726975,5.200000,Ind,,
    SAO 246929,21.262710,-53.263111,5.800000,Ind,,
    SAO 246965,21.331106,-53.449586,4.600000,Ind,,
    SAO 246983,21.354546,-49.937811,6.400000,Ind,,
    SAO 247031,21.437635,-54.660436,6.200000,Ind,,
    SAO 247043,21.483415,-53.705867,6.500000,Ind,,
    SAO 247080,21.554904,-52.737561,6.400000,Ind,,
    SAO 247128,21.666587,-52.358897,6.300000,Ind,,
    SAO 247132,21.676012,-55.737508,6.400000,Ind,,
    SAO 247230,21.937226,-57.899483,6.300000,Ind,,
    SAO 247244,21.965310,-54.992675,4.600000,Ind,,
    SAO 247247,21.975003,-59.012442,6.300000,Ind,,
    SAO 247262,22.006696,-55.882639,6.200000,Ind,,
    SAO 247287,22.055989,-56.786006,4.700000,Ind,,
    SAO 247303,22.097480,-59.636117,5.600000,Ind,,
    SAO 255040,21.634125,-64.824167,6.300000,Ind,,
    SAO 255080,21.833380,-64.711994,5.600000,Ind,,
    SAO 255087,21.846434,-69.629547,5.500000,Ind,,
    SAO 255101,21.919866,-61.886436,5.900000,Ind,,
    SAO 255227,22.477131,-67.489003,5.700000,Ind,,
    SAO 255395,23.081141,-68.820036,5.600000,Ind,,
    SAO 255420,23.169924,-66.857494,6.500000,Ind,,
    SAO 255455,23.305501,-67.470939,6.000000,Ind,,
    SAO 257955,21.757953,-71.008411,6.200000,Ind,,
    SAO 258033,22.410229,-72.255475,5.400000,Ind,,
    SAO 258034,22.419611,-70.431533,6.000000,Ind,,
    SAO 258070,22.821495,-70.347714,6.400000,Ind,,
    SAO 258084,22.910965,-70.073747,6.100000,Ind,,
    SAO 258106,23.143246,-73.586358,6.100000,Ind,,
    SAO 34076,22.123763,53.307286,6.500000,Lac,,
    SAO 34143,22.186088,50.823331,5.400000,Lac,,
    SAO 34335,22.344343,50.980794,6.500000,Lac,,
    SAO 34395,22.392672,52.229025,4.600000,Lac,,
    SAO 34460,22.449797,56.433606,6.400000,Lac,,
    SAO 34542,22.521526,50.282525,3.900000,Lac,,
    SAO 34555,22.538553,54.037378,6.500000,Lac,,
    SAO 34574,22.561271,56.624917,5.800000,Lac,,
    SAO 34605,22.597722,56.070058,6.300000,Lac,,
    SAO 34628,22.622890,51.545192,4.800000,Lac,,
    SAO 34651,22.643862,56.795717,5.500000,Lac,,
    SAO 34682,22.671767,53.845989,6.100000,Lac,,
    SAO 34713,22.705792,53.908914,6.300000,Lac,,
    SAO 34845,22.813271,54.415092,6.100000,Lac,,
    SAO 34858,22.829513,55.902903,5.600000,Lac,,
    SAO 34862,22.836166,50.676994,6.400000,Lac,,
    SAO 34917,22.881185,50.411992,6.400000,Lac,,
    SAO 51628,22.082401,47.234883,6.500000,Lac,,
    SAO 51632,22.087885,46.744794,6.300000,Lac,,
    SAO 51640,22.097378,45.112331,6.400000,Lac,,
    SAO 51645,22.097548,48.231789,6.200000,Lac,,
    SAO 51650,22.100551,45.014406,5.300000,Lac,,
    SAO 51652,22.103435,45.248603,6.100000,Lac,,
    SAO 51684,22.144732,45.741847,6.500000,Lac,,
    SAO 51783,22.230359,45.440797,5.500000,Lac,,
    SAO 51797,22.245667,42.953983,5.700000,Lac,,
    SAO 51904,22.350433,46.536644,4.700000,Lac,,
    SAO 51918,22.364138,42.078228,6.300000,Lac,,
    SAO 51970,22.408600,49.476397,4.600000,Lac,,
    SAO 52055,22.492198,47.706842,4.600000,Lac,,
    SAO 52073,22.501812,49.356011,6.500000,Lac,,
    SAO 52079,22.508122,43.123489,4.500000,Lac,,
    SAO 52171,22.598166,50.070972,6.200000,Lac,,
    SAO 52211,22.638183,45.183069,6.500000,Lac,,
    SAO 52251,22.675238,44.276328,4.600000,Lac,,
    SAO 52270,22.693366,41.549339,6.100000,Lac,,
    SAO 52296,22.717910,47.168639,6.400000,Lac,,
    SAO 52317,22.734858,41.819236,5.200000,Lac,,
    SAO 52348,22.769495,44.546061,5.800000,Lac,,
    SAO 52412,22.839389,41.953478,5.800000,Lac,,
    SAO 52436,22.867234,43.312531,5.200000,Lac,,
    SAO 52465,22.894466,44.749067,5.600000,Lac,,
    SAO 52471,22.901947,40.377017,5.900000,Lac,,
    SAO 52512,22.939891,41.603967,5.500000,Lac,,
    SAO 52516,22.940565,49.733544,5.100000,Lac,,
    SAO 52526,22.951268,48.684111,5.200000,Lac,,
    SAO 72155,22.231318,39.714833,4.600000,Lac,,
    SAO 72191,22.266168,37.748828,4.200000,Lac,,
    SAO 72228,22.315617,37.769319,6.100000,Lac,,
    SAO 72296,22.398398,38.573492,6.200000,Lac,,
    SAO 72344,22.446015,37.443850,6.400000,Lac,,
    SAO 72358,22.457360,39.809861,6.100000,Lac,,
    SAO 72399,22.495541,35.725664,6.500000,Lac,,
    SAO 72446,22.540667,39.779886,5.800000,Lac,,
    SAO 72508,22.597795,39.628142,6.500000,Lac,,
    SAO 72509,22.597871,39.634303,5.800000,Lac,,
    SAO 72535,22.613541,35.652422,6.500000,Lac,,
    SAO 72575,22.654359,39.050294,4.900000,Lac,,
    SAO 72581,22.659521,37.592736,6.100000,Lac,,
    SAO 72627,22.691280,40.225533,5.200000,Lac,,
    SAO 72652,22.715424,37.802672,6.200000,Lac,,
    SAO 72675,22.734779,39.465542,6.100000,Lac,,
    SAO 72732,22.803035,37.416756,6.000000,Lac,,
    SAO 72812,22.886477,40.167250,6.200000,Lac,,
    SAO 72838,22.917402,37.076781,6.000000,Lac,,
    SAO 72851,22.929039,36.351567,5.600000,Lac,,
    SAO 72883,22.961303,39.308958,6.100000,Lac,,
    SAO 61594,9.611909,31.161833,5.700000,Leo,,
    SAO 61633,9.693113,31.278053,6.100000,Leo,,
    SAO 61656,9.725904,29.974467,5.700000,Leo,,
    SAO 80797,9.392159,25.182947,6.500000,Leo,,
    SAO 80807,9.410905,26.182336,4.600000,Leo,,
    SAO 80885,9.528666,22.967911,4.500000,Leo,,
    SAO 80900,9.555061,28.367839,6.400000,Leo,,
    SAO 80909,9.566413,23.453753,6.400000,Leo,,
    SAO 80970,9.694029,25.912814,6.400000,Leo,,
