<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 6754,18.077833,23.942500,6.340000,Her,,
    HR 6763,18.091720,21.646900,6.150000,Her,,
    HR 6764,18.078667,40.084200,6.520000,Her,,
    HR 6765,18.100527,22.218900,5.060000,Her,98 Her,
    HR 6767,18.083553,41.946700,6.340000,Her,,
    HR 6768,18.097113,32.230600,5.710000,Her,,
    HR 6775,18.117087,30.561900,5.040000,Her,99 Her,
    HR 6779,18.125720,28.762500,3.830000,Her,103Omi Her,
    HR 6781,18.130413,26.101400,5.860000,Her,100 Her,
    HR 6782,18.130413,26.097500,5.900000,Her,100 Her,
    HR 6787,18.145973,20.814400,4.360000,Her,102 Her,
    HR 6791,18.124667,43.461700,5.000000,Her,,
    HR 6792,18.118413,49.710600,6.320000,Her,,
    HR 6793,18.133947,36.401400,5.480000,Her,,
    HR 6794,18.148027,20.045300,5.100000,Her,101 Her,
    HR 6799,18.152833,30.469400,6.380000,Her,,
    HR 6803,18.169087,16.476700,6.090000,Her,,
    HR 6806,18.160413,38.457500,6.400000,Her,,
    HR 6807,18.166387,36.466400,5.580000,Her,,
    HR 6814,18.195860,33.446900,5.880000,Her,,
    HR 6815,18.198387,31.405300,4.970000,Her,104 Her,
    HR 6820,18.221253,21.880300,6.120000,Her,,
    HR 6824,18.211833,41.146900,6.360000,Her,,
    HR 6826,18.218000,38.773600,6.040000,Her,,
    HR 6831,18.245553,29.207200,6.560000,Her,,
    HR 6852,18.302140,18.131400,5.990000,Her,,
    HR 6854,18.302140,23.296700,6.630000,Her,,
    HR 6860,18.319640,24.446100,5.270000,Her,105 Her,
    HR 6867,18.331140,29.666100,5.990000,Her,,
    HR 6868,18.338307,21.961400,4.950000,Her,106 Her,
    HR 6876,18.349193,29.858900,5.630000,Her,108 Her,
    HR 6877,18.350280,28.870000,5.120000,Her,107 Her,
    HR 6882,18.369087,23.285300,5.410000,Her,,
    HR 6885,18.380280,17.826700,5.250000,Her,,
    HR 6887,18.384140,16.688100,6.220000,Her,,
    HR 6895,18.394973,21.769700,3.840000,Her,109 Her,
    HR 6904,18.416247,27.395300,6.270000,Her,,
    HR 6906,18.432053,14.966700,6.370000,Her,,
    HR 6917,18.433000,29.828900,5.830000,Her,,
    HR 6924,18.444693,26.449400,6.530000,Her,,
    HR 6943,18.493247,23.866100,5.900000,Her,,
    HR 6950,18.511553,20.815300,6.500000,Her,,
    HR 6955,18.517887,16.928600,5.770000,Her,,
    HR 6966,18.546167,23.616900,5.840000,Her,,
    HR 6975,18.572113,20.466400,6.570000,Her,,
    HR 6977,18.586833,18.203300,5.780000,Her,,
    HR 6980,18.591780,23.605600,5.610000,Her,,
    HR 6981,18.598113,16.975600,6.210000,Her,,
    HR 6995,18.619167,16.198300,6.290000,Her,,
    HR 7047,18.744500,23.589700,6.310000,Her,,
    HR 7058,18.759913,21.985000,6.510000,Her,,
    HR 7061,18.761027,20.546400,4.190000,Her,110 Her,
    HR 7067,18.778167,18.705800,6.170000,Her,,
    HR 7069,18.783693,18.181400,4.360000,Her,111 Her,
    HR 7079,18.804553,23.514200,6.150000,Her,,
    HR 7086,18.814833,19.328600,5.880000,Her,,
    HR 7091,18.820667,25.046400,6.590000,Her,,
    HR 7109,18.867193,13.965600,6.140000,Her,,
    HR 7113,18.871220,21.425300,5.480000,Her,112 Her,
    HR 7133,18.912473,22.645000,4.590000,Her,113 Her,
    HR 7147,18.934413,17.995000,6.630000,Her,,
    HR 7148,18.935053,18.105300,5.690000,Her,,
    HR 688,2.331747,-55.944700,5.810000,Hor,,
    HR 714,2.414973,-60.311900,5.350000,Hor,Lam Hor,
    HR 722,2.423973,-66.494700,6.410000,Hor,,
    HR 734,2.467887,-64.299700,6.370000,Hor,,
    HR 755,2.565167,-51.093600,6.240000,Hor,,
    HR 762,2.559333,-62.586900,6.770000,Hor,,
    HR 778,2.623447,-52.543100,5.310000,Hor,Eta Hor,
    HR 798,2.658807,-64.281900,6.550000,Hor,,
    HR 802,2.677667,-54.550000,5.210000,Hor,Zet Hor,
    HR 810,2.709307,-50.800300,5.410000,Hor,Iot Hor,
    HR 821,2.736307,-52.570600,6.150000,Hor,,
    HR 823,2.724053,-66.714400,6.260000,Hor,,
    HR 833,2.757640,-63.704400,5.740000,Hor,Gam Hor,
    HR 852,2.817080,-62.806700,5.260000,Hor,Nu Hor,
    HR 866,2.872000,-62.909700,6.030000,Hor,,
    HR 868,2.898027,-49.890300,4.000000,Hor,,
    HR 871,2.901807,-50.871400,6.210000,Hor,,
    HR 880,2.905807,-64.435600,6.560000,Hor,,
    HR 909,2.979947,-64.071400,4.990000,Hor,Bet Hor,
    HR 934,3.060220,-59.737800,5.110000,Hor,Mu Hor,
    HR 960,3.174280,-48.734200,6.120000,Hor,,
    HR 977,3.209220,-57.321700,5.740000,Hor,,
    HR 998,3.290720,-47.751700,5.850000,Hor,,
    HR 1021,3.359247,-47.776900,6.390000,Hor,,
    HR 1081,3.510280,-47.375300,5.990000,Hor,,
    HR 1090,3.543000,-50.378600,5.680000,Hor,,
    HR 1167,3.747387,-48.061400,6.490000,Hor,,
    HR 1169,3.754387,-47.359700,5.730000,Hor,,
    HR 1216,3.892580,-46.893600,5.930000,Hor,,
    HR 1285,4.123640,-42.916900,6.590000,Hor,,
    HR 1291,4.142753,-45.864700,6.590000,Hor,,
    HR 1302,4.180720,-41.993600,4.930000,Hor,Del Hor,
    HR 1316,4.208780,-44.368300,6.710000,Hor,,
    HR 1323,4.226587,-40.357800,6.370000,Hor,,
    HR 1326,4.233360,-42.294400,3.860000,Hor,Alp Hor,
    HR 1364,4.321280,-44.268100,5.340000,Hor,,
    HR 3212,8.192500,-7.772500,5.360000,Hya,,
    HR 3265,8.320860,-10.165800,6.320000,Hya,,
    HR 3269,8.330527,3.947800,6.050000,Hya,,
    HR 3271,8.336973,-0.909400,6.180000,Hya,,
    HR 3272,8.338087,-5.329200,6.130000,Hya,,
    HR 3278,8.355613,-1.602200,6.500000,Hya,,
    HR 3285,8.375053,-6.179200,6.150000,Hya,,
    HR 3288,8.381667,-7.543300,5.960000,Hya,,
    HR 3295,8.410113,-4.716900,6.010000,Hya,,
    HR 3297,8.409720,-3.751100,5.610000,Hya,1 Hya,
    HR 3305,8.426527,2.102200,5.730000,Hya,,
    HR 3314,8.427667,-3.906400,3.900000,Hya,,
    HR 3321,8.440887,-3.987500,5.590000,Hya,2 Hya,
    HR 3325,8.454780,-6.409700,6.590000,Hya,,
    HR 3337,8.474780,-2.517200,6.390000,Hya,,
    HR 3338,8.472140,-8.816100,6.430000,Hya,,
    HR 3342,8.480807,-9.748300,6.000000,Hya,,
    HR 3374,8.542580,-15.029400,6.380000,Hya,,
    HR 3378,8.562080,4.756700,5.870000,Hya,,
    HR 3383,8.567113,-2.151700,5.810000,Hya,,
    HR 3392,8.590247,2.743600,6.330000,Hya,,
    HR 3398,8.591167,-7.982200,5.720000,Hya,3 Hya,
    HR 3410,8.627613,5.703600,4.160000,Hya,4Del Hya,
    HR 3411,8.624193,-4.933600,6.190000,Hya,,
    HR 3416,8.638973,-6.662500,6.510000,Hya,,
    HR 3418,8.645947,3.341400,4.440000,Hya,5Sig Hya,
    HR 3431,8.667087,-12.475300,4.980000,Hya,6 Hya,
    HR 3437,8.683780,-9.051900,6.630000,Hya,,
    HR 3441,8.695360,-15.943300,4.880000,Hya,9 Hya,
    HR 3446,8.702720,-11.966100,6.450000,Hya,,
    HR 3454,8.720413,3.398600,4.300000,Hya,7Eta Hya,
    HR 3458,8.733247,4.334700,6.370000,Hya,,
    HR 3459,8.727887,-7.233600,4.620000,Hya,,
    HR 3469,8.750360,5.680600,6.130000,Hya,10 Hya,
    HR 3472,8.755780,-2.600800,6.410000,Hya,,
    HR 3478,8.767360,-2.048900,5.700000,Hya,,
    HR 3480,8.768580,-11.006400,6.250000,Hya,,
    HR 3482,8.779613,6.418900,3.380000,Hya,11Eps Hya,
    HR 3484,8.772920,-13.547800,4.320000,Hya,12 Hya,
    HR 3486,8.787500,-1.897200,5.290000,Hya,,
    HR 3492,8.807220,5.837800,4.360000,Hya,13Rho Hya,
    HR 3493,8.801360,-6.558600,6.090000,Hya,,
    HR 3500,8.822693,-3.443100,5.310000,Hya,14 Hya,
    HR 3523,8.859587,-7.177200,5.540000,Hya,15 Hya,
    HR 3526,8.873387,5.340000,6.330000,Hya,,
    HR 3529,8.875193,-13.233600,6.130000,Hya,,
    HR 3538,8.904973,-5.434400,6.000000,Hya,,
    HR 3547,8.923220,5.945600,3.110000,Hya,16Zet Hya,
    HR 3552,8.924860,-7.970300,6.910000,Hya,17 Hya,
    HR 3553,8.924887,-7.971100,6.670000,Hya,17 Hya,
    HR 3554,8.920113,-18.241400,5.750000,Hya,,
    HR 3557,8.943580,4.236700,6.140000,Hya,,
    HR 3564,8.942807,-16.709400,5.960000,Hya,,
    HR 3573,8.968947,1.541700,6.590000,Hya,,
    HR 3578,8.978860,-16.132800,5.860000,Hya,,
    HR 3584,8.994413,-19.208100,6.180000,Hya,,
    HR 3590,9.025387,5.640800,6.070000,Hya,,
    HR 3596,9.032780,-0.482800,5.670000,Hya,,
    HR 3613,9.099553,5.092200,4.970000,Hya,18Ome Hya,
    HR 3618,9.116640,1.462800,6.170000,Hya,,
    HR 3630,9.145053,-8.589400,5.600000,Hya,19 Hya,
    HR 3636,9.153193,-12.357800,5.770000,Hya,,
    HR 3638,9.151193,-18.328600,5.730000,Hya,,
    HR 3641,9.159860,-8.787800,5.460000,Hya,20 Hya,
    HR 3649,9.198780,5.468300,6.350000,Hya,,
    HR 3651,9.203587,3.867200,6.140000,Hya,,
    HR 3653,9.199640,-19.747800,5.730000,Hya,,
    HR 3655,9.207220,-7.109700,6.110000,Hya,21 Hya,
    HR 3665,9.239413,2.314200,3.880000,Hya,22The Hya,
    HR 3675,9.256913,-15.024700,6.350000,Hya,,
    HR 3681,9.278253,-6.353100,5.240000,Hya,23 Hya,
    HR 3683,9.278140,-8.744700,5.470000,Hya,24 Hya,
    HR 3687,9.285413,-14.573600,5.840000,Hya,,
    HR 3702,9.326027,-11.314200,6.620000,Hya,,
    HR 3704,9.325887,-15.834400,5.780000,Hya,,
    HR 3706,9.329553,-11.975000,4.790000,Hya,26 Hya,
    HR 3709,9.341387,-9.555800,4.800000,Hya,27 Hya,
    HR 3714,9.348747,-15.617800,6.330000,Hya,,
    HR 3724,9.380807,-9.838900,6.530000,Hya,,
    HR 3738,9.423333,-5.117500,5.590000,Hya,28 Hya,
    HR 3741,9.439527,-1.463900,6.010000,Hya,,
    HR 3744,9.454053,-9.223600,6.540000,Hya,29 Hya,
    HR 3748,9.459780,-8.658600,1.980000,Hya,30Alp Hya,
    HR 3749,9.455113,-22.343900,4.690000,Hya,,
    HR 3750,9.463000,-6.071100,5.380000,Hya,,
    HR 3758,9.483947,-1.256900,6.270000,Hya,,
    HR 3759,9.485807,-2.768900,4.600000,Hya,31Tau1Hya,
    HR 3760,9.490140,-2.205300,6.140000,Hya,,
    HR 3762,9.492333,-4.247200,6.260000,Hya,,
    HR 3763,9.486833,-20.748600,5.660000,Hya,,
    HR 3767,9.497193,-23.345300,6.240000,Hya,,
    HR 3772,9.506280,-15.577200,5.850000,Hya,,
    HR 3785,9.527473,-10.552200,6.140000,Hya,,
    HR 3787,9.533027,-1.185000,4.570000,Hya,32Tau2Hya,
    HR 3788,9.532167,-10.370600,6.130000,Hya,,
    HR 3794,9.544833,1.864200,6.110000,Hya,,
    HR 3796,9.539000,-19.400300,5.740000,Hya,,
    HR 3801,9.550580,-8.505300,6.120000,Hya,,
    HR 3802,9.548833,-13.516900,5.940000,Hya,,
    HR 3805,9.555587,-7.190000,6.240000,Hya,,
    HR 3808,9.553473,-21.115800,5.010000,Hya,,
    HR 3810,9.557280,-22.863900,5.910000,Hya,,
    HR 3814,9.575747,-5.915000,5.560000,Hya,33 Hya,
    HR 3822,9.592693,-19.583600,6.310000,Hya,,
    HR 3832,9.630973,-9.424400,6.400000,Hya,34 Hya,
    HR 3834,9.640920,4.649200,4.680000,Hya,,
    HR 3845,9.664280,-1.142800,3.910000,Hya,35Iot Hya,
    HR 3846,9.663167,-10.570300,6.310000,Hya,37 Hya,
    HR 3848,9.672253,-10.769200,6.370000,Hya,,
    HR 3849,9.671780,-14.332200,5.060000,Hya,38Kap Hya,
    HR 3858,9.688053,-23.591700,4.770000,Hya,,
    HR 3862,9.704000,-23.915600,4.940000,Hya,,
    HR 3903,9.857973,-14.846700,4.120000,Hya,39Ups1Hya,
    HR 3908,9.866553,-16.534700,6.080000,Hya,,
    HR 3919,9.903420,-25.932500,4.880000,Hya,,
    HR 3921,9.908807,-22.488300,6.240000,Hya,,
    HR 3923,9.914500,-19.009400,4.940000,Hya,,
    HR 3931,9.946253,-26.550300,6.280000,Hya,,
    HR 3946,9.985027,-23.950300,6.210000,Hya,,
    HR 3962,10.061500,-25.316700,6.700000,Hya,,
    HR 3963,10.067473,-18.101700,5.860000,Hya,,
    HR 3965,10.072500,-24.285600,5.700000,Hya,,
    HR 3970,10.085413,-13.064700,4.600000,Hya,40Ups2Hya,
    HR 3977,10.119307,-17.141700,5.600000,Hya,,
    HR 3986,10.143193,-15.611700,6.270000,Hya,,
    HR 3988,10.165693,-12.095800,6.240000,Hya,,
    HR 3991,10.168307,-12.816100,5.310000,Hya,,
    HR 3994,10.176473,-12.354200,3.610000,Hya,41Lam Hya,
    HR 4005,10.210500,-19.153600,6.440000,Hya,,
    HR 4011,10.222053,-27.028900,6.250000,Hya,,
    HR 4040,10.279333,-20.670600,6.570000,Hya,,
    HR 4055,10.321333,-12.528100,6.000000,Hya,,
    HR 4068,10.352167,-17.985000,6.510000,Hya,,
    HR 4071,10.357973,-23.710800,6.500000,Hya,,
    HR 4073,10.360000,-22.528300,6.510000,Hya,,
    HR 4076,10.370253,-19.866900,6.130000,Hya,,
    HR 4094,10.434833,-16.836400,3.810000,Hya,42Mu Hya,
    HR 4117,10.491387,-29.663600,5.580000,Hya,,
    HR 4123,10.516613,-13.588300,5.580000,Hya,,
    HR 4125,10.514280,-26.483900,6.510000,Hya,,
    HR 4130,10.530167,-28.237500,6.050000,Hya,,
    HR 4145,10.566920,-23.745300,5.080000,Hya,44 Hya,
    HR 4149,10.582693,-23.176100,6.100000,Hya,,
    HR 4152,10.594140,-18.569200,6.490000,Hya,,
    HR 4156,10.604640,-16.344400,6.030000,Hya,Phi2Hya,
    HR 4157,10.601280,-26.675000,6.290000,Hya,,
    HR 4158,10.609000,-12.230300,5.700000,Hya,,
    HR 4160,10.619887,-11.748600,6.520000,Hya,,
    HR 4162,10.620473,-27.412500,4.890000,Hya,,
    HR 4163,10.625887,-13.384400,4.820000,Hya,,
    HR 4171,10.643053,-16.876700,4.910000,Hya,Phi3Hya,
    HR 4172,10.647333,-12.443600,6.040000,Hya,,
    HR 4190,10.708693,-13.975000,6.240000,Hya,,
    HR 4214,10.781113,-17.296700,5.420000,Hya,,
    HR 4218,10.793887,-15.261900,6.670000,Hya,,
    HR 4225,10.803947,-31.688300,5.880000,Hya,,
    HR 4232,10.827080,-16.193600,3.110000,Hya,Nu Hya,
    HR 4251,10.891527,-20.138900,5.240000,Hya,,
    HR 4261,10.919887,-20.665000,6.440000,Hya,,
    HR 4282,10.987193,-33.737200,5.710000,Hya,,
    HR 4298,11.011333,-31.839400,6.070000,Hya,,
    HR 4302,11.040113,-26.831400,6.230000,Hya,,
    HR 4307,11.054473,-31.960800,6.460000,Hya,,
    HR 4314,11.088860,-27.293600,4.940000,Hya,Chi1Hya,
    HR 4317,11.099333,-27.287800,5.710000,Hya,Chi2Hya,
    HR 4320,11.110753,-28.727800,6.770000,Hya,,
    HR 4324,11.119000,-32.587200,6.590000,Hya,,
    HR 4328,11.131780,-30.174700,6.540000,Hya,,
    HR 4331,11.137720,-29.972800,6.490000,Hya,,
    HR 4334,11.145527,-28.080600,5.440000,Hya,,
    HR 4339,11.164833,-32.367500,5.810000,Hya,,
    HR 4346,11.204113,-32.433900,6.380000,Hya,,
    HR 4373,11.294220,-34.737200,6.450000,Hya,,
    HR 4420,11.466247,-35.328600,6.450000,Hya,,
    HR 4443,11.537807,-29.263300,5.810000,Hya,,
    HR 4444,11.537860,-29.261100,5.640000,Hya,,
    HR 4445,11.539807,-26.746700,6.160000,Hya,,
    HR 4449,11.548360,-31.087200,5.040000,Hya,,
    HR 4450,11.550027,-31.857800,3.540000,Hya,Xi Hya,
    HR 4458,11.574860,-32.831400,5.980000,Hya,,
    HR 4469,11.609720,-33.570000,5.740000,Hya,,
    HR 4473,11.617000,-32.988100,6.290000,Hya,,
    HR 4494,11.670220,-34.744700,4.700000,Hya,Omi Hya,
    HR 4498,11.685667,-29.196400,6.440000,Hya,,
    HR 4503,11.695553,-32.499700,5.220000,Hya,,
    HR 4525,11.787693,-30.286900,6.480000,Hya,,
    HR 4532,11.812527,-26.749700,5.110000,Hya,,
    HR 4542,11.843640,-27.277800,6.480000,Hya,,
    HR 4548,11.861553,-30.835000,5.850000,Hya,,
    HR 4552,11.881833,-33.908100,4.280000,Hya,Bet Hya,
    HR 4553,11.890780,-35.066700,6.170000,Hya,,
    HR 4558,11.911807,-25.713900,5.300000,Hya,,
    HR 4565,11.927807,-28.476900,5.930000,Hya,,
    HR 4571,11.951027,-33.315300,6.210000,Hya,,
    HR 4579,11.981780,-25.908900,6.430000,Hya,,
    HR 4612,12.099087,-35.693900,6.230000,Hya,,
    HR 4628,12.167360,-34.705000,6.170000,Hya,,
    HR 4647,12.220280,-34.125600,6.500000,Hya,,
    HR 4651,12.226860,-33.792800,6.330000,Hya,,
    HR 4723,12.421780,-27.749200,6.090000,Hya,,
    HR 4735,12.447693,-32.830000,5.550000,Hya,,
    HR 4774,12.534587,-32.533600,6.460000,Hya,,
    HR 4803,12.628387,-27.138900,5.450000,Hya,,
    HR 4810,12.650973,-30.422200,5.890000,Hya,,
    HR 4839,12.733473,-28.323900,5.480000,Hya,,
    HR 4857,12.798253,-24.851700,6.440000,Hya,,
    HR 4860,12.807333,-27.597500,5.660000,Hya,,
    HR 4881,12.866087,-26.738100,6.150000,Hya,,
    HR 4912,12.941693,-26.460300,6.620000,Hya,,
    HR 4918,12.959220,-22.753900,6.310000,Hya,,
    HR 4958,13.150913,-23.118100,4.950000,Hya,45Psi Hya,
    HR 4978,13.194220,-26.551700,6.500000,Hya,,
    HR 5020,13.315360,-23.171700,3.000000,Hya,46Gam Hya,
    HR 5080,13.495220,-23.281400,4.970000,Hya,,
    HR 5090,13.525913,-28.112800,6.470000,Hya,,
    HR 5097,13.543307,-28.692800,5.690000,Hya,,
    HR 5098,13.542920,-29.565300,6.450000,Hya,,
    HR 5120,13.613447,-26.495000,5.780000,Hya,,
    HR 5128,13.645000,-29.560800,5.830000,Hya,,
    HR 5146,13.691920,-23.449700,6.590000,Hya,,
    HR 5166,13.746027,-25.500800,6.210000,Hya,,
    HR 5167,13.760247,-26.116100,5.810000,Hya,,
    HR 5197,13.835140,-29.081400,6.180000,Hya,,
    HR 5209,13.855667,-24.390800,6.450000,Hya,,
    HR 5228,13.904613,-28.569700,6.040000,Hya,,
    HR 5246,13.957693,-23.022800,6.140000,Hya,,
    HR 5250,13.975307,-24.972200,5.150000,Hya,47 Hya,
    HR 5257,14.000027,-25.010300,5.770000,Hya,48 Hya,
    HR 5265,14.039667,-27.430000,5.480000,Hya,,
    HR 5287,14.106193,-26.682500,3.270000,Hya,49Pi Hya,
    HR 5309,14.206807,-24.364200,6.340000,Hya,,
    HR 5312,14.212780,-27.261100,5.080000,Hya,50 Hya,
    HR 5314,14.220333,-26.612200,6.240000,Hya,,
    HR 5324,14.250360,-29.281900,6.080000,Hya,,
    HR 5356,14.316887,-25.815600,5.870000,Hya,,
    HR 5381,14.384947,-27.753900,4.770000,Hya,51 Hya,
    HR 5399,14.429913,-26.852500,6.480000,Hya,,
    HR 5407,14.469553,-29.491700,4.970000,Hya,52 Hya,
    HR 5497,14.766693,-25.443100,4.940000,Hya,54 Hya,
    HR 5514,14.789587,-25.624400,5.630000,Hya,55 Hya,
    HR 5516,14.795780,-26.087500,5.240000,Hya,56 Hya,
    HR 5517,14.799307,-26.646400,5.770000,Hya,57 Hya,
    HR 5526,14.838140,-27.960300,4.410000,Hya,58 Hya,
    HR 5565,14.953780,-29.157800,6.290000,Hya,,
    HR 5577,14.977553,-27.657200,5.650000,Hya,59 Hya,
    HR 5591,15.035113,-28.060600,5.850000,Hya,60 Hya,
    HR 58,0.265333,-75.911400,6.490000,Hyi,,
    HR 64,0.280280,-78.780600,6.770000,Hyi,,
    HR 87,0.357947,-77.426900,5.970000,Hyi,,
    HR 98,0.429193,-77.254200,2.800000,Hyi,Bet Hyi,
    HR 236,0.809833,-74.923300,5.070000,Hyi,Lam Hyi,
    HR 420,1.418140,-64.369400,5.930000,Hyi,,
    HR 460,1.587553,-58.139400,6.010000,Hyi,,
    HR 467,1.560887,-78.504700,6.110000,Hyi,,
    HR 468,1.612447,-58.270800,6.180000,Hyi,,
    HR 505,1.696667,-60.789400,5.710000,Hyi,,
    HR 516,1.689253,-79.148300,6.330000,Hyi,Tau1Hyi,
    HR 550,1.796253,-80.176700,6.060000,Hyi,Tau2Hyi,
    HR 570,1.915580,-67.647200,4.690000,Hyi,Eta2Hyi,
    HR 571,1.929553,-60.861400,6.060000,Hyi,,
    HR 584,1.964887,-65.424700,6.370000,Hyi,,
    HR 591,1.979500,-61.569700,2.860000,Hyi,Alp Hyi,
    HR 593,1.930693,-78.348300,6.160000,Hyi,Sig Hyi,
    HR 600,1.994747,-66.066400,6.100000,Hyi,,
    HR 667,2.237413,-67.841700,5.550000,Hyi,Pi 1Hyi,
    HR 678,2.257920,-67.746400,5.690000,Hyi,Pi 2Hyi,
    HR 705,2.362473,-68.659400,4.090000,Hyi,Del Hyi,
    HR 715,2.381193,-73.645800,5.010000,Hyi,Kap Hyi,
    HR 776,2.527920,-79.109400,5.280000,Hyi,Mu Hyi,
    HR 806,2.659833,-68.266900,4.110000,Hyi,Eps Hyi,
    HR 837,2.759053,-67.616700,4.840000,Hyi,Zet Hyi,
    HR 872,2.841253,-75.066900,4.750000,Hyi,Nu Hyi,
    HR 939,3.037613,-71.902500,5.530000,Hyi,The Hyi,
    HR 959,3.130333,-69.265600,6.150000,Hyi,,
    HR 981,3.125553,-78.989400,5.570000,Hyi,,
    HR 1025,3.266000,-77.388300,5.520000,Hyi,Iot Hyi,
    HR 1053,3.400693,-69.624700,6.150000,Hyi,,
    HR 1064,3.426720,-69.336400,5.960000,Hyi,,
    HR 1208,3.787307,-74.238900,3.240000,Hyi,Gam Hyi,
    HR 7869,20.626113,-47.291400,3.110000,Ind,Alp Ind,
    HR 7920,20.733973,-51.921100,4.510000,Ind,Eta Ind,
    HR 7952,20.824720,-46.226900,4.890000,Ind,Zet Ind,
    HR 7968,20.858360,-51.608300,5.050000,Ind,Iot Ind,
    HR 7986,20.913500,-58.454200,3.650000,Ind,Bet Ind,
    HR 7992,20.909720,-50.727800,6.240000,Ind,,
    HR 8027,21.005973,-51.265300,5.760000,Ind,,
    HR 8055,21.087280,-54.727200,5.160000,Ind,Mu Ind,
    HR 8114,21.262753,-53.263100,5.750000,Ind,,
    HR 8140,21.331113,-53.449700,4.390000,Ind,The Ind,
    HR 8145,21.335973,-45.022200,6.000000,Ind,,
    HR 8152,21.354553,-49.937800,6.380000,Ind,,
    HR 8177,21.405780,-46.615000,6.310000,Ind,,
    HR 8188,21.437613,-54.660600,6.120000,Ind,Gam Ind,
    HR 8211,21.483420,-53.705800,6.390000,Ind,,
    HR 8233,21.554920,-52.737500,6.410000,Ind,,
    HR 8249,21.634140,-64.824200,6.200000,Ind,,
    HR 8269,21.666580,-52.359200,6.210000,Ind,,
    HR 8271,21.676000,-55.737500,6.330000,Ind,,
    HR 8286,21.758000,-71.008900,6.010000,Ind,,
    HR 8303,21.755280,-49.498600,6.450000,Ind,,
    HR 8331,21.833360,-64.712500,5.620000,Ind,,
    HR 8333,21.846420,-69.629400,5.530000,Ind,Omi Ind,
    HR 8352,21.919860,-61.886400,5.900000,Ind,,
    HR 8362,21.937220,-57.899400,6.190000,Ind,Pi Ind,
    HR 8368,21.965307,-54.992500,4.400000,Ind,Del Ind,
    HR 8369,21.975027,-59.012200,6.120000,Ind,Kap1Ind,
    HR 8381,22.006693,-55.882800,6.010000,Ind,,
    HR 8387,22.056000,-56.786100,4.690000,Ind,Eps Ind,
    HR 8409,22.097473,-59.636100,5.620000,Ind,Kap2Ind,
    HR 8515,22.410220,-72.255600,5.290000,Ind,Nu Ind,
    HR 8527,22.419587,-70.431700,5.780000,Ind,,
    HR 8547,22.477140,-67.489200,5.550000,Ind,,
    HR 8672,22.821500,-70.347800,6.340000,Ind,,
    HR 8701,22.910947,-70.073600,6.050000,Ind,Rho Ind,
    HR 8769,23.081167,-68.820300,5.520000,Ind,,
    HR 8794,23.143247,-73.586400,6.150000,Ind,,
    HR 8809,23.169913,-66.857500,6.470000,Ind,,
    HR 8855,23.305553,-67.471100,6.130000,Ind,,
    HR 8421,22.087887,46.744700,6.130000,Lac,,
    HR 8422,22.097387,45.112200,6.440000,Lac,,
    HR 8424,22.100553,45.014400,5.140000,Lac,,
    HR 8427,22.097553,48.231700,6.270000,Lac,,
    HR 8429,22.103447,45.248600,6.190000,Lac,,
    HR 8443,22.123753,53.307200,6.140000,Lac,,
    HR 8445,22.137920,49.796400,6.420000,Lac,,
    HR 8448,22.144720,45.741900,6.110000,Lac,,
    HR 8463,22.186087,50.823300,5.400000,Lac,,
    HR 8485,22.231307,39.715000,4.490000,Lac,,
    HR 8487,22.230360,45.440800,5.530000,Lac,,
    HR 8489,22.245667,42.953900,5.710000,Lac,,
    HR 8498,22.266167,37.748900,4.130000,Lac,1 Lac,
    HR 8510,22.315613,37.769400,6.170000,Lac,,
    HR 8519,22.344333,50.980800,6.420000,Lac,,
    HR 8523,22.350447,46.536700,4.570000,Lac,2 Lac,
    HR 8528,22.364140,42.078300,6.410000,Lac,,
    HR 8536,22.398387,38.573600,6.220000,Lac,,
    HR 8538,22.392667,52.229200,4.430000,Lac,3Bet Lac,
    HR 8541,22.408613,49.476400,4.570000,Lac,4 Lac,
    HR 8549,22.446027,37.443900,6.460000,Lac,,
    HR 8553,22.457360,39.809700,6.140000,Lac,,
    HR 8554,22.449780,56.433300,6.570000,Lac,,
    HR 8569,22.495527,35.725600,6.560000,Lac,,
    HR 8572,22.492167,47.706900,4.360000,Lac,5 Lac,
    HR 8575,22.501807,49.356100,6.400000,Lac,,
    HR 8579,22.508140,43.123300,4.510000,Lac,6 Lac,
    HR 8585,22.521527,50.282500,3.770000,Lac,7Alp Lac,
    HR 8588,22.540667,39.779700,5.880000,Lac,,
